Karcher reference,Store_Type,Solution_Type,Store_Size_SQFT,Productivity_SQ_F_PerHour,Cost_Per_Hour_Labour_Only,Address 1,Address 2,Town ,Postcode,location,latitude,longitude,Total_Cleaning_Hours,Cleaning_cost_per_store,Demand,Priority_Level,Resource_Type,Estimated_Service_Time_Hours
1812438750,Convenience Store ,Mobile Solution,9328,1400,£13.77,5 Lord Street,,Wrexham,LL11 1LG,LL11 1LG,53.0474641,-2.996561,2.142857143,£29.51,9,Medium,Fixed,8.429142857142859
1812438751,Convenience Store ,Mobile Solution,4360,1400,£13.77,10-12 Fairwater Green,,Cardiff,CF5 3BA,CF5 3BA,51.4895101,-3.2413784,2.142857143,£29.51,7,Medium,Mobile+Robots,4.525714285714286
1812438752,Convenience Store ,Mobile Solution,4005,1400,£13.77,Market Street,,Wrexham,LL14 1AF,LL14 1AF,53.0100664,-3.0579994,2.142857143,£29.51,1,Medium,Mobile+Robots,4.246785714285715
1812438753,Convenience Store ,Mobile Solution,4552,1400,£13.77,34-40 Merthyr Road,,Cardiff,CF14 1DH,CF14 1DH,51.5123543,-3.2195475,2.142857143,£29.51,1,High,Mobile+Robots,4.676571428571428
1812438754,Convenience Store ,Mobile Solution,1018,1400,£13.77,16 Market Street,,Conwy,LL22 7AA,LL22 7AA,53.284536,-3.5827635,2.142857143,£29.51,9,High,Mobile,1.899857142857143
1812441641,Convenience Store ,Mobile Solution,3242,1400,£13.77,Petrol Bewdley Bridge,21-26 Kidderminster Road,Kidderminster,DY12 1AQ,DY12 1AQ,52.3766644,-2.3116531,2.142857143,£29.51,9,High,Mobile+Robots,3.6472857142857147
1812441643,Convenience Store ,Mobile Solution,7318,1400,£13.77,St. Davids Park,,Deeside,CH5 3XN,CH5 3XN,53.1863359,-3.0575451,2.142857143,£29.51,4,Medium,Fixed,6.849857142857143
1812441644,Convenience Store ,Mobile Solution,6097,1400,£13.77,8 High Street,,Malmesbury,SN16 9AU,SN16 9AU,51.5833303,-2.0977415,2.142857143,£29.51,9,Medium,Mobile+Robots,5.890500000000001
1812441642,Convenience Store ,Mobile Solution,9640,1400,£13.77,Canford Lane,,Bristol,BS9 3DF,BS9 3DF,51.4934344,-2.6197646,2.142857143,£29.51,3,High,Fixed,8.674285714285716
1812441645,Convenience Store ,Mobile Solution,2948,1400,£13.77,35 Fox Street,,Treharris,CF46 5HE,CF46 5HE,51.6657936,-3.3032525,2.142857143,£29.51,7,Low,Mobile,3.416285714285715
1812441646,Convenience Store ,Mobile Solution,6618,1400,£13.77,434 Gower Road,,Swansea,SA2 7AJ,SA2 7AJ,51.6179405,-4.0186559,2.142857143,£29.51,6,Medium,Mobile+Robots,6.299857142857143
1812441647,Convenience Store ,Mobile Solution,5236,1400,£13.77,77-79 Holme Lacy Road,,Hereford,HR2 6DF,HR2 6DF,52.0423144,-2.7129298,2.142857143,£29.51,8,Low,Mobile+Robots,5.214
1812441649,Convenience Store ,Mobile Solution,7901,1400,£13.77,High Street,,Cirencester,GL7 5UG,GL7 5UG,51.6717383,-1.9316172,2.142857143,£29.51,9,Low,Fixed,7.307928571428572
1812441650,Convenience Store ,Mobile Solution,2920,1400,£13.77,"The Highway,Chester Road",,Deeside,CH5 3DN,CH5 3DN,53.1897341,-3.0442784,2.142857143,£29.51,5,Medium,Mobile,3.3942857142857146
1812441651,Convenience Store ,Mobile Solution,5188,1400,£13.77,Main Road,,Chester,CH4 0NR,CH4 0NR,53.1652323,-2.9934545,2.142857143,£29.51,1,Medium,Mobile+Robots,5.176285714285714
1812442457,Convenience Store ,Mobile Solution,1238,1400,£13.77,Petrol Bewdley Bridge,21-26 Kidderminster Road,Kidderminster,DY12 1AQ,DY12 1AQ,52.3766644,-2.3116531,2.142857143,£29.51,3,Low,Mobile,2.072714285714286
1812442465,Convenience Store ,Mobile Solution,1204,1400,£13.77,Petrol Coedpoeth,High Street,Coedpoeth,LL11 3UF,LL11 3UF,53.0549363,-3.0737504,2.142857143,£29.51,8,Low,Mobile,2.046
1812442466,Convenience Store ,Mobile Solution,6552,1400,£13.77,Petrol Evesham,A46 Evesham Bypass,Evesham,WR11 4TP,WR11 4TP,52.1120439,-1.9438429,2.142857143,£29.51,6,High,Mobile+Robots,6.248
1812442468,Convenience Store ,Mobile Solution,5927,1400,£13.77,Petrol Highcross,Highcross Road,Rogerstone,NP10 9AE,NP10 9AE,51.5879581,-3.0402844,2.142857143,£29.51,8,High,Mobile+Robots,5.756928571428572
1812442472,Convenience Store ,Mobile Solution,5390,1400,£13.77,Petrol Marksbury,Westway Garages,Bath,BA2 9HN,BA2 9HN,51.3563779,-2.4849968,2.142857143,£29.51,9,Medium,Mobile+Robots,5.335
1812442475,Convenience Store ,Mobile Solution,3687,1400,£13.77,Petrol Pickwick,101 Pickwick Road,Corsham,SN13 9DA,SN13 9DA,51.4341154,-2.1969268,2.142857143,£29.51,4,High,Mobile+Robots,3.9969285714285716
1812442478,Convenience Store ,Mobile Solution,5951,1400,£13.77,Petrol Rhuddlan,Rhyl Road,Clywd,LL18 2TS,LL18 2TS,53.2931341,-3.4635305,2.142857143,£29.51,1,High,Mobile+Robots,5.775785714285714
1812442480,Convenience Store ,Mobile Solution,7160,1400,£13.77,Petrol Weycocks Cross,Pontypridd Road,Barry,CF62 7LT,CF62 7LT,51.4080123,-3.2979628,2.142857143,£29.51,1,High,Fixed,6.725714285714286
1812442485,Convenience Store ,Mobile Solution,6388,1400,£13.77,17 Long Street,,Tetbury,GL8 8AA,GL8 8AA,51.6379739,-2.1607453,2.142857143,£29.51,4,High,Mobile+Robots,6.119142857142858
1812442494,Convenience Store ,Mobile Solution,6126,1400,£13.77,86-88 Barnards Green Road,,Malvern,WR14 3LY,WR14 3LY,52.1083718,-2.311339,2.142857143,£29.51,7,Low,Mobile+Robots,5.913285714285714
1812442497,Convenience Store ,Mobile Solution,1816,1400,£13.77,High Street,,Newport,NP11 4EZ,NP11 4EZ,51.6648077,-3.1447917,2.142857143,£29.51,2,Medium,Mobile,2.526857142857143
1812442500,Convenience Store ,Mobile Solution,1192,1400,£13.77,Boverton Road,,Llantwit Major,CF61 1XA,CF61 1XA,51.4086868,-3.4828471,2.142857143,£29.51,3,High,Mobile,2.036571428571429
1812442506,Convenience Store ,Mobile Solution,2776,1400,£13.77,4C Sycamore Street,,Newcastle Emlyn,SA38 9AP,SA38 9AP,52.0384642,-4.4679675,2.142857143,£29.51,1,Low,Mobile,3.2811428571428576
1812442476,Convenience Store ,Mobile Solution,4645,1400,£13.77,Petrol Princess Parkway,849 Princess Road,Manchester,M20 2ZF,M20 2ZF,53.4199069,-2.2596236,2.142857143,£29.51,5,Low,Mobile+Robots,4.749642857142858
1812442483,Convenience Store ,Mobile Solution,7314,1400,£13.77,St Saviours Road,,Bath,BA1 6RT,BA1 6RT,51.3968334,-2.3451061,2.142857143,£29.51,1,Low,Fixed,6.846714285714286
1812442487,Convenience Store ,Mobile Solution,9442,1400,£13.77,71 Henleaze Road,,Bristol,BS9 4JT,BS9 4JT,51.4852198,-2.6122075,2.142857143,£29.51,8,High,Fixed,8.518714285714287
1812442492,Convenience Store ,Mobile Solution,2788,1400,£13.77,Clarence Place,,Bristol,BS2 8DD,BS2 8DD,51.4611672,-2.6017657,2.142857143,£29.51,1,High,Mobile,3.2905714285714285
1812442504,Convenience Store ,Mobile Solution,8374,1400,£13.77,Unit 6 The Precinct,,Swansea,SA2 7BA,SA2 7BA,51.6180892,-4.0178535,2.142857143,£29.51,1,Medium,Fixed,7.679571428571429
1812444244,Convenience Store ,Mobile Solution,4700,1400,£13.77,Unit 2 Farmhouse Way,,Solihull,B90 4EH,B90 4EH,52.391374,-1.7848782,2.142857143,£29.51,2,High,Mobile+Robots,4.792857142857144
1812444249,Convenience Store ,Mobile Solution,4893,1400,£13.77,Llangurig Road,,Llanidloes,SY18 6ES,SY18 6ES,52.4463169,-3.5416682,2.142857143,£29.51,2,High,Mobile+Robots,4.944500000000001
1812444251,Convenience Store ,Mobile Solution,7811,1400,£13.77,Regent Street,,Llangollen,LL20 8HN,LL20 8HN,52.96878,-3.1661973,2.142857143,£29.51,6,Low,Fixed,7.237214285714287
1812444253,Convenience Store ,Mobile Solution,3679,1400,£13.77,78-86 Stryd Fawr,,Bala,LL23 7AD,LL23 7AD,52.9097066,-3.5994885,2.142857143,£29.51,7,Medium,Mobile+Robots,3.9906428571428574
1812444254,Convenience Store ,Mobile Solution,4904,1400,£13.77,Lower Denbigh Road,,St Asaph,LL17 0ED,LL17 0ED,53.2551858,-3.4482935,2.142857143,£29.51,5,High,Mobile+Robots,4.953142857142858
1812444258,Convenience Store ,Mobile Solution,8260,1400,£13.77,Glan y Mor Road,,Llandudno,LL30 3NL,LL30 3NL,53.3176857,-3.7746359,2.142857143,£29.51,1,High,Fixed,7.590000000000001
1812444269,Convenience Store ,Mobile Solution,1504,1400,£13.77,St. Davids Park,,Deeside,CH5 3XN,CH5 3XN,53.1863359,-3.0575451,2.142857143,£29.51,1,Low,Mobile,2.281714285714286
1812444275,Convenience Store ,Mobile Solution,7773,1400,£13.77,45 Ffordd Elan,,Rhyl,LL18 4HZ,LL18 4HZ,53.3230633,-3.4596449,2.142857143,£29.51,3,Low,Fixed,7.207357142857143
1812444277,Convenience Store ,Mobile Solution,4816,1400,£13.77,Queen Street,,Mold,CH7 4RQ,CH7 4RQ,53.129614,-3.0893318,2.142857143,£29.51,2,High,Mobile+Robots,4.8839999999999995
1812444245,Convenience Store ,Mobile Solution,1717,1400,£13.77,35 Copson Street,,Manchester,M20 3HE,M20 3HE,53.4337207,-2.2296936,2.142857143,£29.51,5,Medium,Mobile,2.4490714285714286
1812444247,Convenience Store ,Mobile Solution,5434,1400,£13.77,"Borras Park Road, Borras Park",,Wrexham,LL12 7TH,LL12 7TH,53.0596838,-2.9712378,2.142857143,£29.51,6,Medium,Mobile+Robots,5.3695714285714295
1812444261,Convenience Store ,Mobile Solution,1658,1400,£13.77,Pierhead Street,,Cardiff,CF10 4QP,CF10 4QP,51.465489,-3.1600506,2.142857143,£29.51,7,Low,Mobile,2.4027142857142856
1812444264,Convenience Store ,Mobile Solution,6057,1400,£13.77,143 Station Road,,Cardiff,CF14 2FF,CF14 2FF,51.5036341,-3.2271094,2.142857143,£29.51,4,Low,Mobile+Robots,5.859071428571428
1812444266,Convenience Store ,Mobile Solution,5008,1400,£13.77,Cromwell Road,,Newport,NP19 0HT,NP19 0HT,51.582663,-2.9643763,2.142857143,£29.51,7,High,Mobile+Robots,5.034857142857143
1812444268,Convenience Store ,Mobile Solution,5994,1400,£13.77,Plymouth Street,,Swansea,SA1 3AR,SA1 3AR,51.6177633,-3.9460735,2.142857143,£29.51,8,Low,Mobile+Robots,5.809571428571429
1812444271,Convenience Store ,Mobile Solution,5234,1400,£13.77,Chester Road,,Deeside,CH5 2DT,CH5 2DT,53.2000726,-3.0108317,2.142857143,£29.51,1,High,Mobile+Robots,5.212428571428572
1812444272,Convenience Store ,Mobile Solution,4764,1400,£13.77,186 Monkmoor Road,,Shrewsbury,SY2 5BH,SY2 5BH,52.7161328,-2.7277439,2.142857143,£29.51,6,Medium,Mobile+Robots,4.843142857142857
1812444279,Convenience Store ,Mobile Solution,5637,1400,£13.77,21 Poplar Road,,Wrexham,LL13 7DG,LL13 7DG,53.0420493,-2.9947953,2.142857143,£29.51,8,Medium,Mobile+Robots,5.529071428571429
1812444281,Convenience Store ,Mobile Solution,3104,1400,£13.77,175 Chester Road,,Wrexham,LL12 8DW,LL12 8DW,53.0635993,-2.9902334,2.142857143,£29.51,5,High,Mobile+Robots,3.538857142857143
1812444283,Convenience Store ,Mobile Solution,7801,1400,£13.77,1-3 Prince Charles Road,,Wrexham,LL13 8YB,LL13 8YB,53.0411842,-2.9722385,2.142857143,£29.51,4,Low,Fixed,7.229357142857144
1812444285,Convenience Store ,Mobile Solution,9575,1400,£13.77,North Road,,Whitland,SA34 0AE,SA34 0AE,51.8200575,-4.6170598,2.142857143,£29.51,2,Medium,Fixed,8.623214285714287
1812444292,Convenience Store ,Mobile Solution,3607,1400,£13.77,15 Old Street,,Worcester,WR8 0HN,WR8 0HN,52.0623428,-2.2179558,2.142857143,£29.51,6,Low,Mobile+Robots,3.934071428571429
1812444293,Convenience Store ,Mobile Solution,9385,1400,£13.77,1 Stoke Road,,Bromsgrove,B60 3EQ,B60 3EQ,52.3228367,-2.0492028,2.142857143,£29.51,6,Medium,Fixed,8.473928571428571
1812444287,Convenience Store ,Mobile Solution,4719,1400,£13.77,234 Whitecross Road,,Hereford,HR4 0DL,HR4 0DL,52.0617857,-2.7395972,2.142857143,£29.51,1,High,Mobile+Robots,4.807785714285714
1812444288,Convenience Store ,Mobile Solution,3581,1400,£13.77,25-27 Whitchurch Road,,Cardiff,CF14 3JN,CF14 3JN,51.5019062,-3.1897035,2.142857143,£29.51,9,High,Mobile+Robots,3.9136428571428574
1812444291,Convenience Store ,Mobile Solution,3565,1400,£13.77,11 Wellsway,,Bath,BA2 4QL,BA2 4QL,51.3743709,-2.3661855,2.142857143,£29.51,6,High,Mobile+Robots,3.9010714285714285
1812444295,Convenience Store ,Mobile Solution,3763,1400,£13.77,Commercial Street,,Pontypridd,CF38 2DB,CF38 2DB,51.5587812,-3.3507943,2.142857143,£29.51,3,Medium,Mobile+Robots,4.056642857142857
1812444297,Convenience Store ,Mobile Solution,7328,1400,£13.77,250 Ledbury Road,,Hereford,HR1 1QD,HR1 1QD,52.0587767,-2.6902775,2.142857143,£29.51,4,Low,Fixed,6.857714285714286
1812444298,Convenience Store ,Mobile Solution,6991,1400,£13.77,9 High Street,,Bristol,BS35 2AE,BS35 2AE,51.6086725,-2.5257193,2.142857143,£29.51,4,Low,Mobile+Robots,6.592928571428572
1812460558,Convenience Store ,Mobile Solution,4406,1400,£13.77,45 Church End,,Lyneham,SN15 4PP,SN15 4PP,51.5077919,-1.965781,2.142857143,£29.51,3,Low,Mobile+Robots,4.561857142857143
1812460560,Convenience Store ,Mobile Solution,9923,1400,£13.77,Highdown Way,,Swindon,SN25 4FD,SN25 4FD,51.6046459,-1.7947289,2.142857143,£29.51,3,Medium,Fixed,8.896642857142858
1812460564,Convenience Store ,Mobile Solution,5780,1400,£13.77,68 Station Road,,Burry Port,SA16 0LW,SA16 0LW,51.6842739,-4.2500138,2.142857143,£29.51,3,Medium,Mobile+Robots,5.641428571428572
1812460566,Convenience Store ,Mobile Solution,5177,1400,£13.77,The Square,,Talgarth,LD3 0BW,LD3 0BW,51.9959974,-3.2324286,2.142857143,£29.51,4,Medium,Mobile+Robots,5.167642857142858
1812460557,Convenience Store ,Mobile Solution,7476,1400,£13.77,Upper Bloomfield Road,,Bath,BA2 2RY,BA2 2RY,51.357248,-2.3810997,2.142857143,£29.51,7,Medium,Fixed,6.974
1812460561,Convenience Store ,Mobile Solution,3604,1400,£13.77,30 Gibbs Lane,,Bromsgrove,B61 0JR,B61 0JR,52.3632717,-2.0557092,2.142857143,£29.51,4,Medium,Mobile+Robots,3.931714285714286
1812460565,Convenience Store ,Mobile Solution,9181,1400,£13.77,360 Cyncoed Road,,Cardiff,CF23 6RZ,CF23 6RZ,51.5246709,-3.1648987,2.142857143,£29.51,9,Low,Fixed,8.313642857142858
1812464657,Convenience Store ,Mobile Solution,3382,1400,£13.77,Cambrian Avenue,,Porth,CF39 8TB,CF39 8TB,51.5862325,-3.4743456,2.142857143,£29.51,1,Medium,Mobile+Robots,3.757285714285715
1812476819,Convenience Store ,Mobile Solution,1531,1400,£13.77,53 Walker Road,,Northwich,CW8 4UD,CW8 4UD,53.2664509,-2.5389993,2.142857143,£29.51,8,Medium,Mobile,2.302928571428572
1812482860,Convenience Store ,Mobile Solution,7079,1400,£13.77,6 Oxford Street,,Malborough,SN8 2DQ,SN8 2DQ,51.4808221,-1.6178016,2.142857143,£29.51,7,Low,Fixed,6.662071428571429
1812482868,Convenience Store ,Mobile Solution,1634,1400,£13.77,Victoria Street,,Bridgend,CF32 8NW,CF32 8NW,51.6139148,-3.5850847,2.142857143,£29.51,2,Medium,Mobile,2.3838571428571433
1812482865,Convenience Store ,Mobile Solution,1002,1400,£13.77,100 Holloway Road,,Bristol,BS14 8PG,BS14 8PG,51.4119751,-2.5462777,2.142857143,£29.51,8,Low,Mobile,1.8872857142857145
1812482867,Convenience Store ,Mobile Solution,9397,1400,£13.77,182a New Road,,Birmingham,B45 9JA,B45 9JA,52.3932926,-2.0174489,2.142857143,£29.51,1,Low,Fixed,8.483357142857143
1812487212,Convenience Store ,Mobile Solution,6951,1400,£13.77,6 Southgate Avenue,,Pontyclun,CF72 8DQ,CF72 8DQ,51.5388021,-3.370808,2.142857143,£29.51,9,High,Mobile+Robots,6.5615000000000006
1812487215,Convenience Store ,Mobile Solution,6626,1400,£13.77,Afton Road,,Llanelli,SA14 8TS,SA14 8TS,51.6965059,-4.0826697,2.142857143,£29.51,9,High,Mobile+Robots,6.3061428571428575
1812487216,Convenience Store ,Mobile Solution,8739,1400,£13.77,157 Conway Road,,Gwynedd,LL31 9EG,LL31 9EG,53.2838836,-3.8039575,2.142857143,£29.51,2,High,Fixed,7.966357142857144
1812487219,Convenience Store ,Mobile Solution,7003,1400,£13.77,5 Windsor Road,,Pontypool,NP4 5HY,NP4 5HY,51.6862966,-3.0253233,2.142857143,£29.51,7,High,Fixed,6.6023571428571435
1812487221,Convenience Store ,Mobile Solution,3890,1400,£13.77,Canal Road,,Aberdare,CF44 0PN,CF44 0PN,51.7072239,-3.4214111,2.142857143,£29.51,3,Medium,Mobile+Robots,4.156428571428572
1812487223,Convenience Store ,Mobile Solution,7239,1400,£13.77,East Street,,Rhayader,LD6 5DU,LD6 5DU,52.30497,-3.50663,2.142857143,£29.51,7,High,Fixed,6.7877857142857145
1812487239,Convenience Store ,Mobile Solution,9026,1400,£13.77,1 Bridge Yard,,Bradford-on-Avon,BA15 1EJ,BA15 1EJ,51.3469374,-2.2499086,2.142857143,£29.51,9,Low,Fixed,8.191857142857144
1812487211,Convenience Store ,Mobile Solution,4306,1400,£13.77,40-42 Splott Road,,Cardiff,CF24 2DA,CF24 2DA,51.4830223,-3.1510626,2.142857143,£29.51,4,Medium,Mobile+Robots,4.4832857142857145
1812487213,Convenience Store ,Mobile Solution,1897,1400,£13.77,110 Mount Road,,Bath,BA2 1LN,BA2 1LN,51.3716653,-2.3962037,2.142857143,£29.51,1,High,Mobile,2.5905
1812487217,Convenience Store ,Mobile Solution,1670,1400,£13.77,3a Burlington Place,,Bath,BA1 2SQ,BA1 2SQ,51.3879166,-2.3648568,2.142857143,£29.51,2,Low,Mobile,2.4121428571428574
1812487218,Convenience Store ,Mobile Solution,8291,1400,£13.77,33-39 High Street,,Bristol,BS15 3DJ,BS15 3DJ,51.4500125,-2.5180367,2.142857143,£29.51,1,Medium,Fixed,7.614357142857143
1812487220,Convenience Store ,Mobile Solution,2505,1400,£13.77,139-145 Station Road,,Bristol,BS10 7LZ,BS10 7LZ,51.5118059,-2.6295532,2.142857143,£29.51,5,Medium,Mobile,3.0682142857142862
1812487224,Convenience Store ,Mobile Solution,7460,1400,£13.77,51 Water Lane,,Wilmslow,SK9 5BQ,SK9 5BQ,53.3264272,-2.237389,2.142857143,£29.51,5,High,Fixed,6.961428571428572
1812487225,Convenience Store ,Mobile Solution,6167,1400,£13.77,Fir Park,,Widnes,WA8 9BD,WA8 9BD,53.3804864,-2.7483637,2.142857143,£29.51,7,Medium,Mobile+Robots,5.945500000000001
1812487226,Convenience Store ,Mobile Solution,6255,1400,£13.77,Senghenydd Road,,Cardiff,CF10 3QN,CF10 3QN,51.4884067,-3.1774693,2.142857143,£29.51,9,Low,Mobile+Robots,6.014642857142857
1812487228,Convenience Store ,Mobile Solution,1249,1400,£13.77,49-53 The Street,Brundall,Norwich,NR13 5AA,NR13 5AA,52.6234548,1.4362474,2.142857143,£29.51,9,Medium,Mobile,2.081357142857143
1812487231,Convenience Store ,Mobile Solution,7457,1400,£13.77,Sandy Road,,Llanelli,SA15 4BR,SA15 4BR,51.6842346,-4.1757225,2.142857143,£29.51,3,Low,Fixed,6.959071428571429
1812487236,Convenience Store ,Mobile Solution,2892,1400,£13.77,Station Road,,Evesham,WR11 7XR,WR11 7XR,52.0993301,-1.8294055,2.142857143,£29.51,3,Medium,Mobile,3.3722857142857148
1812487240,Convenience Store ,Mobile Solution,4439,1400,£13.77,"Verbena Court, Cranesbill Road",,Melksham,SN12 7GS,SN12 7GS,51.3717764,-2.1152029,2.142857143,£29.51,3,High,Mobile+Robots,4.587785714285715
1812482845,Convenience Store ,Mobile Solution,3854,1400,£13.77,2 Blackmore Road,,Melksham,SN12 7HS,SN12 7HS,51.3762991,-2.1241796,2.142857143,£29.51,4,Low,Mobile+Robots,4.128142857142858
1812482848,Convenience Store ,Mobile Solution,4792,1400,£13.77,430 Evesham Road,,Redditch,B97 5JB,B97 5JB,52.2829174,-1.9431454,2.142857143,£29.51,8,Medium,Mobile+Robots,4.8651428571428585
1812482871,Convenience Store ,Mobile Solution,6330,1400,£13.77,48 Tylacelyn Road,,Tonypandy,CF40 1JU,CF40 1JU,51.6142762,-3.4476803,2.142857143,£29.51,6,Medium,Mobile+Robots,6.073571428571429
1812482872,Convenience Store ,Mobile Solution,8871,1400,£13.77,12-14 Penrhiwceiber Road,,Mountain Ash,CF45 3SP,CF45 3SP,51.6699333,-3.361576,2.142857143,£29.51,8,Medium,Fixed,8.070071429
1812482873,Convenience Store ,Mobile Solution,9235,1400,£13.77,Penparcau Road,,Aberystwyth,SY23 1RU,SY23 1RU,52.4008182,-4.0719467,2.142857143,£29.51,1,Low,Fixed,8.356071428571429
1812482878,Convenience Store ,Mobile Solution,4612,1400,£13.77,44 High Street,,Milford Haven,SA73 1TF,SA73 1TF,51.7091721,-4.9486831,2.142857143,£29.51,8,Low,Mobile+Robots,4.723714285714286
1812491645,Convenience Store ,Mobile Solution,3618,1400,£13.77,"The Green, Heywood Lane",,Tenby,SA70 8EU,SA70 8EU,51.674484,-4.7085401,2.142857143,£29.51,4,Low,Mobile+Robots,3.9427142857142856
1812491647,Convenience Store ,Mobile Solution,5678,1400,£13.77,Main Road,,Neath,SA10 7TW,SA10 7TW,51.6822527,-3.8190342,2.142857143,£29.51,1,High,Mobile+Robots,5.561285714285715
1812482890,Convenience Store ,Mobile Solution,4163,1400,£13.77,35 Llandudno Road,,Rhos-on-Sea,LL28 4EX,LL28 4EX,53.3086059,-3.7564129,2.142857143,£29.51,8,High,Mobile+Robots,4.370928571428572
1812482843,Convenience Store ,Mobile Solution,3942,1400,£13.77,387 Ombersley Road,,Worcester,WR3 7DA,WR3 7DA,52.2200825,-2.2282595,2.142857143,£29.51,4,Low,Mobile+Robots,4.197285714285715
1812482849,Convenience Store ,Mobile Solution,9411,1400,£13.77,24-26 High Street,,Bromyard,HR7 4AA,HR7 4AA,52.1890314,-2.5069973,2.142857143,£29.51,6,Medium,Fixed,8.494357142857144
1812482851,Convenience Store ,Mobile Solution,2925,1400,£13.77,55 Gilbert Road,,Bromsgrove,B60 3JZ,B60 3JZ,52.3197699,-2.0695486,2.142857143,£29.51,8,High,Mobile,3.3982142857142863
1812482853,Convenience Store ,Mobile Solution,3972,1400,£13.77,1 Colcot Road,,Barry,CF62 8HJ,CF62 8HJ,51.4089461,-3.2826038,2.142857143,£29.51,4,Low,Mobile+Robots,4.2208571428571435
1812482856,Convenience Store ,Mobile Solution,1990,1400,£13.77,21-23 Central Drive,,Deeside,CH5 1LR,CH5 1LR,53.203514,-3.0381904,2.142857143,£29.51,3,Medium,Mobile,2.663571428571429
1812482858,Convenience Store ,Mobile Solution,2812,1400,£13.77,25 The Square,,Birmingham,B48 7LA,B48 7LA,52.35188,-1.9593977,2.142857143,£29.51,9,High,Mobile,3.3094285714285716
1812482864,Convenience Store ,Mobile Solution,9995,1400,£13.77,Stoke Lane,,Bristol,BS9 3RW,BS9 3RW,51.4882468,-2.6247355,2.142857143,£29.51,3,Medium,Fixed,8.953214285714287
1812482875,Convenience Store ,Mobile Solution,1489,1400,£13.77,6 Dragon Road,,Bristol,BS36 1BQ,BS36 1BQ,51.5216279,-2.508544,2.142857143,£29.51,9,Medium,Mobile,2.2699285714285717
1812482876,Convenience Store ,Mobile Solution,6876,1400,£13.77,6-10 Commercial Street,,Treharris,CF46 6NF,CF46 6NF,51.6508404,-3.2819498,2.142857143,£29.51,2,Medium,Mobile+Robots,6.502571428571429
